source,destination,language,status_code
/academics/college-arts-sciences/departments-programs/languages/explore-opportunities/,/academics/college-arts-and-sciences/departments-programs/languages-department,en,301
/academics/college-arts-sciences/departments-programs/languages/academic-offerings/,/academics/college-arts-and-sciences/departments-programs/languages-department,en,301
/academics/college-arts-sciences/departments-programs/languages/explore-opportunities/internships/,/academics/college-arts-and-sciences/departments-programs/languages-department,en,301
/academics/college-arts-sciences/departments-programs/languages/explore-opportunities/language-lab/,/academics/college-arts-and-sciences/departments-programs/languages-department,en,301
/academics/college-arts-sciences/departments-programs/languages/,/academics/college-arts-and-sciences/departments-programs/languages-department,en,301
/academics/college-arts-sciences/departments-programs/languages/careers-alumni/,/academics/college-arts-and-sciences/departments-programs/languages-department,en,301
/academics/college-arts-sciences/departments-programs/languages/about/community-resources/,/academics/college-arts-and-sciences/departments-programs/languages-department,en,301
/academics/college-arts-sciences/departments-programs/languages/explore-opportunities/cultural-immersion/,/academics/college-arts-and-sciences/departments-programs/languages-department,en,301
/academics/college-arts-sciences/departments-programs/languages/about/faculty-staff/,/languages-department/languages-faculty-and-staff,en,301
/academics/college-arts-sciences/departments-programs/languages/academic-offerings/honors-program/,/languages-department/spanish-honors-program,en,301
/academics/college-arts-sciences/departments-programs/languages/explore-opportunities/scholarships/,/academics/college-arts-and-sciences/departments-programs/languages-department,en,301
/academics/college-arts-sciences/departments-programs/languages/explore-opportunities/student-organizations/,/academics/college-arts-and-sciences/departments-programs/languages-department,en,301
/academics/college-arts-sciences/departments-programs/languages/academic-offerings/online-ojibwe-language-program/,/academics/college-arts-and-sciences/departments-programs/languages-department,en,301
/academics/college-arts-sciences/departments-programs/languages/explore-opportunities/research/,/academics/college-arts-and-sciences/departments-programs/languages-department,en,301
/academics/college-arts-sciences/departments-programs/languages/explore-opportunities/study-abroad-national-student-exchange/,/academics/college-arts-and-sciences/departments-programs/languages-department,en,301
/academics/college-arts-sciences/departments-programs/latin-american-latinx-studies/about/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/academics/college-arts-sciences/departments-programs/latin-american-latinx-studies/contact-us/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/academics/college-arts-sciences/departments-programs/latin-american-latinx-studies/explore-opportunities/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/academics/college-arts-sciences/departments-programs/latin-american-latinx-studies/careers-alumni/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/academics/college-arts-sciences/departments-programs/latin-american-latinx-studies/academic-offerings/latin-american-latinx-honors-program/,/latin-american-and-latinx-studies-program/latin-american-and-latinx-honors-program,en,301
/academics/college-arts-sciences/departments-programs/latin-american-latinx-studies/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/academics/college-arts-sciences/departments-programs/latin-american-latinx-studies/academic-offerings/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/academics/college-arts-sciences/departments-programs/latin-american-latinx-studies/explore-opportunities/cultural-immersion/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/academics/college-arts-sciences/departments-programs/latin-american-latinx-studies/about/faculty-staff/,/latin-american-and-latinx-studies-program/latin-american-and-latinx-studies-faculty-and-staff,en,301
/academics/college-arts-sciences/departments-programs/latin-american-latinx-studies/explore-opportunities/internships/,/latin-american-and-latinx-studies-program/latin-american-and-latinx-studies-internships,en,301
/academics/college-arts-sciences/departments-programs/latin-american-latinx-studies/explore-opportunities/scholarships/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/academics/college-arts-sciences/departments-programs/latin-american-latinx-studies/explore-opportunities/student-organizations/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/academics/college-arts-sciences/departments-programs/latin-american-latinx-studies/about/latin-american-studies-week/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/academics/college-arts-sciences/departments-programs/latin-american-latinx-studies/explore-opportunities/research/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/academics/college-arts-sciences/departments-programs/latin-american-latinx-studies/explore-opportunities/study-abroad-national-student-exchange/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/learning-technology-services/about/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/learning-technology-services/live-streaming/amphitheater-live-stream/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/learning-technology-services/live-streaming/communication-journalism-tv-studio-live-stream/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/learning-technology-services/live-streaming/cmc-live-stream/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/learning-technology-services/live-streaming/footbridge-live-stream/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/learning-technology-services/live-streaming/general-events-2/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/learning-technology-services/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/learning-technology-services/live-streaming/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/learning-technology-services/about/lts-teams/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/learning-technology-services/services/lts-help-desk/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/learning-technology-services/lts-remote/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/learning-technology-services/lts-support-resources/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/learning-technology-services/training/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/learning-technology-services/live-streaming/science-building-live-stream/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/learning-technology-services/services/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/learning-technology-services/live-streaming/tv10-live-stream/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/learning-technology-services/about/units-staff/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/learning-technology-services/live-streaming/uw-eau-claire-duck-cam/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/learning-technology-services/live-streaming/uwec-athletics-live-stream/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/learning-technology-services/live-streaming/athletic-live-stream-2/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/learning-technology-services/live-streaming/general-events-1/,/academics/college-arts-and-sciences/departments-programs/latin-american-and-latinx-studies-program,en,301
/academics/college-arts-sciences/departments-programs/liberal-studies/about/,/academics/programs/undergraduate/liberal-studies,en,301
/academics/college-arts-sciences/departments-programs/liberal-studies/contact-us/,/academics/programs/undergraduate/liberal-studies,en,301
/academics/college-arts-sciences/departments-programs/liberal-studies/,/academics/programs/undergraduate/liberal-studies,en,301
/academics/college-arts-sciences/departments-programs/liberal-studies/academic-offerings/,/academics/programs/undergraduate/liberal-studies,en,301
/academics/college-arts-sciences/departments-programs/liberal-studies/careers-alumni/,/academics/programs/undergraduate/liberal-studies,en,301
/academics/college-arts-sciences/departments-programs/liberal-studies/about/faculty-staff/,/academics/programs/undergraduate/liberal-studies,en,301
/academics/college-arts-sciences/departments-programs/liberal-studies/explore-opportunities/internships/,/academics/programs/undergraduate/liberal-studies,en,301
/academics/college-arts-sciences/departments-programs/liberal-studies/explore-opportunities/,/academics/programs/undergraduate/liberal-studies,en,301
/academics/college-arts-sciences/departments-programs/liberal-studies/explore-opportunities/research/,/academics/programs/undergraduate/liberal-studies,en,301
/academics/college-business/departments-programs/management-leadership-programs/,/academics/college-business/departments-programs/management-and-leadership-programs-department,en,301
/academics/college-business/departments-programs/management-leadership-programs/about/,/academics/college-business/departments-programs/management-and-leadership-programs-department,en,301
/academics/college-business/departments-programs/management-leadership-programs/about/faculty-staff/,/management-and-leadership-programs-department/management-and-leadership-programs-faculty-and-staff,en,301
/academics/college-business/departments-programs/management-leadership-programs/about/international-business-programs-advisory-council/,/management-and-leadership-programs-department/international-business-programs-and-management,en,301
/academics/college-business/departments-programs/management-leadership-programs/about/management-advisory-board/,/management-and-leadership-programs-department/international-business-programs-and-management,en,301
/academics/college-business/departments-programs/management-leadership-programs/academic-offerings/,/academics/college-business/departments-programs/management-and-leadership-programs-department,en,301
/academics/college-business/departments-programs/management-leadership-programs/academic-offerings/dennis-l-heyde-entrepreneur-program/,/academics/college-business/departments-programs/management-and-leadership-programs-department,en,301
/academics/college-business/departments-programs/management-leadership-programs/academic-offerings/honors-program/,/management-and-leadership-programs-department/management-and-leadership-program-departmental-honors,en,301
/academics/college-business/departments-programs/management-leadership-programs/careers-alumni/,/academics/college-business/departments-programs/management-and-leadership-programs-department,en,301
/academics/college-business/departments-programs/management-leadership-programs/contact-us/,/academics/college-business/departments-programs/management-and-leadership-programs-department,en,301
/academics/college-business/departments-programs/management-leadership-programs/explore-opportunities/,/academics/college-business/departments-programs/management-and-leadership-programs-department,en,301
/academics/college-business/departments-programs/management-leadership-programs/explore-opportunities/internships/,/academics/college-business/departments-programs/management-and-leadership-programs-department,en,301
/academics/college-business/departments-programs/management-leadership-programs/explore-opportunities/organizations/,/academics/college-business/departments-programs/management-and-leadership-programs-department,en,301
/academics/college-business/departments-programs/management-leadership-programs/explore-opportunities/study-abroad/,/academics/college-business/departments-programs/management-and-leadership-programs-department,en,301
/academics/college-business/departments-programs/management-leadership-programs/academic-offerings/majors-minors/hcad-student-practicum-placements/,/academics/college-business/departments-programs/management-and-leadership-programs-department,en,301
/academics/college-business/departments-programs/marketing-supply-chain/about/marketing-advisory-council/,/marketing-and-supply-chain-management-department/marketing-and-supply-chain-advisory-council,en,301
/academics/college-business/departments-programs/marketing-supply-chain/,/academics/college-business/departments-programs/marketing-and-supply-chain-management-department,en,301
/academics/college-business/departments-programs/marketing-supply-chain/explore-opportunities-marketing-supply-chain/,/academics/college-business/departments-programs/marketing-and-supply-chain-management-department,en,301
/academics/college-business/departments-programs/marketing-supply-chain/explore-opportunities-marketing-supply-chain/honors-program/,/marketing-and-supply-chain-management-department/marketing-and-supply-chain-management-honors,en,301
/academics/college-business/departments-programs/marketing-supply-chain/explore-opportunities-marketing-supply-chain/competitions/,/academics/college-business/departments-programs/marketing-and-supply-chain-management-department,en,301
/academics/college-business/departments-programs/marketing-supply-chain/about/,/academics/college-business/departments-programs/marketing-and-supply-chain-management-department,en,301
/academics/college-business/departments-programs/marketing-supply-chain/academic-offerings/,/academics/college-business/departments-programs/marketing-and-supply-chain-management-department,en,301
/academics/college-business/departments-programs/marketing-supply-chain/careers-alumni/,/academics/college-business/departments-programs/marketing-and-supply-chain-management-department,en,301
/academics/college-business/departments-programs/marketing-supply-chain/about/contact-us/,/academics/college-business/departments-programs/marketing-and-supply-chain-management-department,en,301
/academics/college-business/departments-programs/marketing-supply-chain/about/faculty-staff/,/marketing-and-supply-chain-management-department/marketing-and-supply-chain-management-faculty-and,en,301
/academics/college-business/departments-programs/marketing-supply-chain/explore-opportunities-marketing-supply-chain/marketing-supply-chain-management-internships/,/marketing-and-supply-chain-management-department/marketing-and-supply-chain-management-internships,en,301
/academics/college-arts-sciences/departments-programs/materials-science-engineering/materials-science-engineering-center/contact-us/,/offices-services/materials-science-engineering-center/contact-materials-science-and-engineering,en,301
/academics/college-arts-sciences/departments-programs/materials-science-engineering/materials-science-engineering-center/industry-connections/,/offices-services/materials-science-engineering-center/materials-science-and-engineering-center-1,en,301
/academics/college-arts-sciences/departments-programs/materials-science-engineering/materials-science-engineering-center/k12-community/,/offices-services/materials-science-engineering-center/materials-science-and-engineering-center-k12,en,301
/academics/college-arts-sciences/departments-programs/materials-science-engineering/materials-science-engineering-center/,/materials-science-engineering-center,en,301
/academics/college-arts-sciences/departments-programs/materials-science-engineering/materials-science-engineering-center/instrumentation/,/offices-services/materials-science-engineering-center/materials-science-and-engineering-center,en,301
/academics/college-arts-sciences/departments-programs/materials-science-engineering/materials-science-engineering-center/students/,/offices-services/materials-science-engineering-center/materials-science-and-engineering-center-0,en,301
/academics/college-arts-sciences/departments-programs/materials-science-biomedical-engineering/about/,/academics/college-arts-and-sciences/departments-programs/materials-science-and-biomedical,en,301
/academics/college-arts-sciences/departments-programs/materials-science-biomedical-engineering/academic-offerings/bme-abet-accreditation/,/materials-science-and-biomedical-engineering-department/bme-abet-accreditation,en,301
/academics/college-arts-sciences/departments-programs/materials-science-biomedical-engineering/contact-us/,/academics/college-arts-and-sciences/departments-programs/materials-science-and-biomedical,en,301
/academics/college-arts-sciences/departments-programs/materials-science-biomedical-engineering/academic-offerings/honors-program/,/materials-science-and-biomedical-engineering-department/materials-science-and-biomedical-2,en,301
/academics/college-arts-sciences/departments-programs/materials-science-biomedical-engineering/explore-opportunities/,/academics/college-arts-and-sciences/departments-programs/materials-science-and-biomedical,en,301
/academics/college-arts-sciences/departments-programs/materials-science-biomedical-engineering/about/faculty-staff/,/academics/college-arts-and-sciences/departments-programs/materials-science-and-biomedical,en,301
/academics/college-arts-sciences/departments-programs/materials-science-biomedical-engineering/explore-opportunities/research/,/materials-science-and-biomedical-engineering-department/materials-science-and-biomedical,en,301
/academics/college-arts-sciences/departments-programs/materials-science-biomedical-engineering/,/academics/college-arts-and-sciences/departments-programs/materials-science-and-biomedical,en,301
/academics/college-arts-sciences/departments-programs/materials-science-biomedical-engineering/academic-offerings/,/academics/college-arts-and-sciences/departments-programs/materials-science-and-biomedical,en,301
/academics/college-arts-sciences/departments-programs/materials-science-biomedical-engineering/academic-offerings/materials-science-biomedical-engineering-laptop-requirements/,/materials-science-and-biomedical-engineering-department/materials-science-and-biomedical-3,en,301
/academics/college-arts-sciences/departments-programs/materials-science-biomedical-engineering/academic-offerings/capstone-projects/,/academics/college-arts-and-sciences/departments-programs/materials-science-and-biomedical,en,301
/academics/college-arts-sciences/departments-programs/materials-science-biomedical-engineering/careers-alumni/,/academics/college-arts-and-sciences/departments-programs/materials-science-and-biomedical,en,301
/academics/college-arts-sciences/departments-programs/materials-science-biomedical-engineering/explore-opportunities/cultural-immersion/,/academics/college-arts-and-sciences/departments-programs/materials-science-and-biomedical,en,301
/academics/college-arts-sciences/departments-programs/materials-science-biomedical-engineering/explore-opportunities/internships/,/academics/college-arts-and-sciences/departments-programs/materials-science-and-biomedical,en,301
/academics/college-arts-sciences/departments-programs/materials-science-biomedical-engineering/explore-opportunities/scholarships/,/materials-science-and-biomedical-engineering-department/materials-science-and-biomedical-1,en,301
/academics/college-arts-sciences/departments-programs/materials-science-biomedical-engineering/explore-opportunities/student-organizations/,/academics/college-arts-and-sciences/departments-programs/materials-science-and-biomedical,en,301
/academics/college-arts-sciences/departments-programs/materials-science-biomedical-engineering/academic-offerings/ms-e-accreditation/,/academics/college-arts-and-sciences/departments-programs/materials-science-and-biomedical,en,301
/academics/college-arts-sciences/departments-programs/materials-science-biomedical-engineering/explore-opportunities/academic-facilities/,/academics/college-arts-and-sciences/departments-programs/materials-science-and-biomedical,en,301
/academics/college-arts-sciences/departments-programs/materials-science-biomedical-engineering/explore-opportunities/study-abroad-national-student-exchange/,/academics/college-arts-and-sciences/departments-programs/materials-science-and-biomedical,en,301
/academics/college-arts-sciences/departments-programs/mathematics/about/,/academics/college-arts-and-sciences/departments-programs/mathematics-department,en,301
/academics/college-arts-sciences/departments-programs/mathematics/contact-us/,/academics/college-arts-and-sciences/departments-programs/mathematics-department,en,301
/academics/college-arts-sciences/departments-programs/mathematics/careers-alumni/,/academics/college-arts-and-sciences/departments-programs/mathematics-department,en,301
/academics/college-arts-sciences/departments-programs/mathematics/about/faculty-staff/,/mathematics-department/mathematics-faculty-and-staff,en,301
/academics/college-arts-sciences/departments-programs/mathematics/academic-offerings/honors-program/,/mathematics-department/math-honors,en,301
/academics/college-arts-sciences/departments-programs/mathematics/explore-opportunities/cultural-immersion/,/academics/college-arts-and-sciences/departments-programs/mathematics-department,en,301
/academics/college-arts-sciences/departments-programs/mathematics/explore-opportunities/internships/,/academics/college-arts-and-sciences/departments-programs/mathematics-department,en,301
/academics/college-arts-sciences/departments-programs/mathematics/about/math-meet/,/mathematics-department/math-meet,en,301
/academics/college-arts-sciences/departments-programs/mathematics/explore-opportunities/,/academics/college-arts-and-sciences/departments-programs/mathematics-department,en,301
/academics/college-arts-sciences/departments-programs/mathematics/explore-opportunities/research/,/academics/college-arts-and-sciences/departments-programs/mathematics-department,en,301
/academics/college-arts-sciences/departments-programs/mathematics/explore-opportunities/scholarships/,/academics/college-arts-and-sciences/departments-programs/mathematics-department,en,301
/academics/college-arts-sciences/departments-programs/mathematics/about/math-springboard/,/mathematics-department/math-springboard,en,301
/academics/college-arts-sciences/departments-programs/mathematics/explore-opportunities/student-organizations/,/academics/college-arts-and-sciences/departments-programs/mathematics-department,en,301
/academics/college-arts-sciences/departments-programs/mathematics/explore-opportunities/study-abroad-national-student-exchange/,/academics/college-arts-and-sciences/departments-programs/mathematics-department,en,301
/academics/college-arts-sciences/departments-programs/mathematics/,/academics/college-arts-and-sciences/departments-programs/mathematics-department,en,301
/academics/college-arts-sciences/departments-programs/mathematics/academic-offerings/,/academics/college-arts-and-sciences/departments-programs/mathematics-department,en,301
/academics/college-arts-sciences/departments-programs/mathematics/about/math-lab/,/mathematics-department/mathematics-tutoring,en,301
/academics/college-arts-sciences/departments-programs/mathematics/about/sonia-kovalevsky-day/,/mathematics-department/sonia-kovalevsky-day,en,301
/equity-diversity-inclusion/edi-services-programs/multicultural-student-service/cultural-centers/,/offices-services/multicultural-student-services/cultural-centers-uw-eau-claire,en,301
/equity-diversity-inclusion/edi-services-programs/multicultural-student-service/meet-the-staff/,/offices-services/multicultural-student-services/meet-multicultural-student-services-staff,en,301
/equity-diversity-inclusion/edi-services-programs/multicultural-student-service/oma-scholarships/,/offices-services/multicultural-student-services/mss-scholarships,en,301
/equity-diversity-inclusion/edi-services-programs/multicultural-student-service/,/offices-services/multicultural-student-services,en,301
/equity-diversity-inclusion/edi-services-programs/multicultural-student-service/on-campus-resources/,/offices-services/multicultural-student-services/resources-and-services-students,en,301
/equity-diversity-inclusion/edi-services-programs/multicultural-student-service/student-organizations/,/offices-services/multicultural-student-services/student-involvement,en,301
/equity-diversity-inclusion/edi-services-programs/multicultural-student-service/honoring-our-heritage/,/offices-services/multicultural-student-services/honoring-our-heritage,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/anniversary/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/about/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/explore-opportunities/areas-study/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/explore-opportunities/areas-study/arts-administration/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/academic-offerings/ensembles/chamber/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/academic-offerings/ensembles/choir/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/explore-opportunities/areas-study/composition-theory-history/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/contact-us/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/academic-offerings/ensembles/dance/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/academic-offerings/theatre/shakespeare/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/cohen-scholarship-application/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/academic-offerings/ensembles/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/about/equity-diversity-inclusion-in-the-department-music-theatre-arts/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/explore-opportunities/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/stories/festivals/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/stories/live-streaming/gantner-hall-live/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/explore-opportunities/guest-artists/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/explore-opportunities/areas-study/keyboard/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/stories/live-streaming/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/academic-offerings/ensembles/choir/middle-school-honor-choir-bios/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/academic-offerings/ensembles/choir/middle-school-honor-choir/middle-school-honor-choir-bios/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/academic-offerings/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/about/faculty-staff/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/stories/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/explore-opportunities/student-organizations/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/careers-alumni/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/explore-opportunities/academic-facilities/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/explore-opportunities/internships/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/explore-opportunities/scholarships/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/about/community-resources/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/academic-offerings/honors-program/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/explore-opportunities/areas-study/music-education/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/academic-offerings/ensembles/orchestra/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/academic-offerings/performances/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/stories/live-streaming/phillips-hall-live/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/academic-offerings/program-auditions/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/explore-opportunities/areas-study/recording-arts/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/explore-opportunities/research/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/academic-offerings/theatre/silent-sky/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/explore-opportunities/areas-study/strings/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/student-resources/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/explore-opportunities/study-abroad-national-student-exchange/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/academic-offerings/theatre/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/academic-offerings/ensembles/band/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/explore-opportunities/areas-study/opera/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/academics/college-arts-sciences/departments-programs/music-theatre-arts/explore-opportunities/areas-study/wind-percussion/,/academics/college-arts-and-sciences/departments-programs/music-and-theatre-arts-department,en,301
/news/contact-us/,/offices-services/integrated-marketing-and-communications,en,301
/news/,/about/news,en,301
/news/story-archives/,/about/news,en,301
/academics/college-nursing-health-sciences/departments-programs/nursing/about/,/academics/college-nursing/departments-programs/nursing-department,en,301
/academics/college-nursing-health-sciences/departments-programs/nursing/explore-opportunities/simulation-lab/,/nursing-department/clinical-learning-center,en,301
/academics/college-nursing-health-sciences/departments-programs/nursing/contact-us/,/academics/college-nursing/departments-programs/nursing-department,en,301
/academics/college-nursing-health-sciences/departments-programs/nursing/about/current-students/,/academics/college-nursing/departments-programs/nursing-department,en,301
/academics/college-nursing-health-sciences/departments-programs/nursing/explore-opportunities/,/academics/college-nursing/departments-programs/nursing-department,en,301
/academics/college-nursing-health-sciences/departments-programs/nursing/internship-residencies/,/academics/college-nursing/departments-programs/nursing-department,en,301
/academics/college-nursing-health-sciences/departments-programs/nursing/academic-offerings/marshfield-nursing-site/,/nursing-department/marshfield-nursing-site,en,301
/academics/college-nursing-health-sciences/departments-programs/nursing/,/academics/college-nursing/departments-programs/nursing-department,en,301
/academics/college-nursing-health-sciences/departments-programs/nursing/academic-offerings/,/academics/college-nursing/departments-programs/nursing-department,en,301
/academics/college-nursing-health-sciences/departments-programs/nursing/careers-alumni/,/academics/college-nursing/departments-programs/nursing-department,en,301
/academics/college-nursing-health-sciences/departments-programs/nursing/explore-opportunities/cultural-immersion/,/academics/college-nursing/departments-programs/nursing-department,en,301
